d w z t
425 60 2 3
425 60 2 3
425 60 2 3
425 5641 2 2
425 60 2 2
425 3422 1 4
425 5875 2 2
425 4724 2 0
425 2781 2 3
425 60 2 2
425 1465 1 4
425 4724 2 0
425 60 2 2
425 60 2 0
425 4724 2 0
425 6517 1 4
425 4724 2 3
425 6517 2 3
425 2206 1 4
425 4724 2 3
425 6389 2 3
425 4724 2 3
425 60 2 3
425 4724 2 2
425 60 2 0
425 60 2 3
425 4724 1 1
425 4724 2 0
425 6517 1 4
425 4724 2 3
425 60 2 2
425 4724 2 2
425 5875 1 4
425 60 2 3
425 2206 1 4
425 60 2 3
425 7572 1 4
425 4724 2 3
425 4724 1 4
425 5641 2 0
425 4724 1 4
425 4724 2 0
425 7042 1 4
425 7630 2 0
425 4724 1 4
425 4724 1 4
425 4724 2 2
425 60 2 2
425 4724 1 4
425 4724 2 0
425 60 2 2
425 4724 2 2
425 4888 1 4
425 60 2 2
425 6517 1 4
425 4880 2 0
425 7565 1 4
425 60 2 2
425 60 2 3
425 60 2 0
425 4724 2 2
425 4724 2 2
425 4724 2 2
425 6517 1 4
425 4724 2 0
425 5875 2 2
425 7249 1 4
425 60 2 3
425 5875 2 2
425 60 2 2
425 4724 1 4
425 4724 2 2
425 5931 1 4
425 4724 1 4
425 60 2 2
425 60 2 0
425 60 2 0
425 60 2 0
425 4880 2 0
425 60 2 2
425 4724 1 4
425 60 2 3
425 4724 2 2
425 60 2 2
425 4724 2 0
425 60 2 0
425 4724 2 2
425 4724 2 3
425 4724 2 3
425 60 2 3
425 6517 2 2
425 60 2 2
425 6517 1 4
425 6517 2 3
425 4724 1 4
425 60 2 0
425 60 2 3
425 4724 2 2
425 60 2 2
425 60 2 2
425 4724 1 4
425 60 2 0
425 5875 2 0
425 60 2 2
425 4724 1 4
425 6955 1 4
425 4724 2 3
425 8442 1 4
425 6517 1 4
425 60 2 3
425 6517 1 4
425 60 2 0
425 60 2 2
425 5875 2 2
425 6517 1 4
425 4889 1 4
425 60 2 0
425 60 2 2
425 60 2 3
425 4724 2 3
425 60 2 3
425 4724 2 2
425 4724 2 0
145 7123 9 1
145 1762 9 2
145 7123 9 1
145 7123 9 1
145 7123 9 1
145 7123 9 2
145 7123 9 1
145 7123 9 1
145 4692 9 1
145 7123 9 2
145 7123 9 1
145 7123 9 2
145 4199 9 1
145 7123 9 1
145 7123 9 3
145 1762 9 2
145 1762 9 1
145 7123 9 1
145 7123 9 3
145 7123 9 3
145 7123 9 3
145 7123 9 1
145 7123 9 1
145 4199 9 3
145 7123 9 2
145 7123 9 1
145 7123 9 0
145 2464 9 1
145 7123 9 1
145 7123 9 1
145 1762 9 1
145 7123 9 4
145 7123 9 0
145 1688 9 0
145 7123 9 1
145 7123 9 2
145 7123 9 1
145 7123 9 1
145 7123 9 2
145 7113 9 1
145 1762 9 1
145 7123 9 1
145 1762 9 1
145 7123 9 4
145 7123 9 1
145 1762 9 2
145 1688 9 1
145 7123 9 1
145 7123 9 1
145 7123 9 1
145 1762 9 1
145 7123 9 1
145 7123 9 1
145 7123 9 1
145 7123 9 1
145 7123 9 3
145 1688 9 1
145 7123 9 1
145 7123 9 2
145 7123 9 3
145 7123 9 3
145 1762 9 1
145 7123 9 1
145 4199 9 1
145 7123 9 2
145 7123 9 2
145 5462 9 1
145 7852 9 1
145 7123 9 3
145 7123 9 1
145 7123 9 1
145 1762 9 1
145 7123 9 1
145 1688 9 0
145 4199 9 4
145 7123 9 1
145 7123 9 1
145 1762 9 0
145 1762 9 0
145 7123 9 1
145 7123 9 3
145 7123 9 0
145 7123 9 0
145 1762 9 1
145 1762 9 2
145 7123 9 1
145 7123 9 2
145 7123 9 1
145 1688 9 3
145 7123 9 0
145 7123 9 1
145 7123 9 2
145 1762 9 0
145 7123 9 1
145 7123 9 1
145 1762 9 2
145 1762 9 1
145 7123 9 1
145 7106 9 3
145 7123 9 3
255 1748 1 3
255 1745 0 1
255 8542 1 3
255 1766 0 1
255 1762 0 1
255 1744 0 1
255 3250 16 2
255 8187 16 2
255 4228 16 2
255 6674 16 2
255 1744 0 1
255 3258 16 2
255 2119 1 3
255 63 0 1
255 3258 16 2
255 1745 0 0
255 3251 16 2
255 1748 1 3
255 6470 16 2
255 1741 0 1
255 6463 16 2
255 2286 16 2
255 2488 1 3
255 2290 1 3
255 1748 1 3
255 2489 16 2
255 1740 0 0
255 3240 16 2
255 6676 16 2
255 6467 1 3
255 1752 1 3
255 3249 1 3
255 3242 16 2
255 1766 0 1
255 1754 1 3
255 3239 16 2
255 3622 1 3
255 3251 16 2
255 1745 0 1
255 6471 16 2
255 1748 1 3
255 1743 0 1
255 3238 16 2
255 2372 1 3
255 6454 0 1
255 6468 16 2
255 1739 0 1
255 6471 16 2
255 3238 16 2
255 6461 16 2
255 3243 16 2
255 8244 16 2
255 1743 0 1
255 1739 0 1
255 4231 16 2
255 3244 16 2
255 8197 16 2
255 4227 16 2
255 1762 1 3
255 3242 16 2
255 1763 0 1
255 1763 0 1
255 1743 0 1
255 2492 16 2
255 8111 1 3
255 3241 16 2
255 3238 0 1
255 1762 1 3
255 1745 0 1
255 1741 0 1
255 1745 0 1
255 1739 0 1
255 1748 1 3
255 3238 16 2
255 1742 0 0
255 6469 1 3
255 8183 16 2
255 1739 0 0
255 3245 1 3
255 1743 0 1
255 6675 16 2
255 1748 1 3
255 6679 16 2
255 1753 0 1
255 1748 1 3
255 1743 0 0
255 1739 0 0
255 1745 0 1
255 1739 0 1
255 2117 1 3
255 2289 16 2
255 1748 1 3
255 1739 0 1
255 3246 16 2
255 1764 0 1
255 1750 1 3
255 6866 1 3
255 2289 16 2
255 6471 16 2
255 3241 16 2
255 1762 1 3
255 8245 16 2
255 8105 1 3
255 6470 16 2
255 1741 0 1
255 1740 0 1
255 1742 0 1
255 1748 1 3
255 1750 1 3
255 1739 0 1
255 3243 16 2
255 2285 16 2
255 1739 0 0
255 2368 16 2
255 6464 1 3
255 8107 16 2
255 1742 0 1
255 3241 16 2
255 1751 16 2
255 8193 16 2
255 1753 0 1
255 3245 1 3
255 6456 1 3
255 1754 1 3
255 8544 16 2
255 2287 16 2
255 6471 16 2
255 1739 0 1
255 3624 1 3
255 6461 16 2
255 6814 16 2
255 3258 16 2
255 1739 0 1
255 1739 0 1
255 3255 16 2
255 3244 16 2
255 1739 0 1
255 1762 0 1
255 1745 0 1
255 3250 16 2
255 3239 16 2
255 3245 1 3
255 1739 0 1
255 1744 0 1
255 3238 16 2
255 1750 16 2
255 1764 0 1
255 1740 0 1
255 6465 16 2
255 2493 16 2
255 1764 0 1
255 3241 16 2
255 3250 1 3
255 3247 16 2
255 6467 1 3
255 1739 0 1
255 1764 0 1
255 1765 0 0
255 1739 0 1
255 1744 0 1
255 3240 16 2
255 1749 1 3
255 2369 16 2
255 6467 1 3
255 1744 0 1
255 8196 16 2
255 1742 0 1
255 1740 0 1
255 3623 16 2
255 6813 16 2
255 1767 0 1
255 2374 16 2
255 1762 1 3
255 2373 16 2
255 3245 1 3
255 1742 0 0
255 3246 16 2
255 1750 1 3
255 2287 16 2
255 6466 1 3
255 1742 0 1
255 1740 0 1
255 1741 0 4
255 6674 16 2
255 1739 0 1
255 2488 1 3
255 1742 0 0
255 1742 0 0
255 1749 1 3
255 6458 16 2
255 60 16 2
255 1743 0 1
255 3245 1 3
255 1749 1 3
255 3245 1 3
255 6675 1 3
255 8103 16 2
255 2365 16 2
255 1745 0 0
255 6462 16 2
255 3239 16 2
255 4226 16 2
255 8548 16 2
255 2285 16 2
255 2285 1 3
255 1739 0 1
255 1739 0 1
255 6468 16 2
255 6674 16 2
255 3251 16 2
255 3238 16 2
255 1739 0 1
255 2288 16 2
255 1748 1 3
255 6465 16 2
255 6467 16 2
255 6678 1 3
255 2488 1 3
255 3250 16 2
255 8182 16 2
255 8104 1 3
255 64 16 2
255 1739 0 1
255 3255 16 2
255 3022 1 3
255 1741 0 1
255 3238 16 2
255 6812 1 3
255 8186 0 0
255 1745 0 1
255 1739 0 1
255 6466 16 2
255 6461 1 3
255 1767 0 1
255 1753 16 2
255 3259 16 2
255 6816 16 2
255 1739 0 1
255 1748 1 3
255 1744 0 1
255 1739 0 1
255 1739 0 1
255 1752 1 3
255 1741 0 1
255 3238 16 2
255 3255 16 2
255 2494 16 2
255 1742 0 0
255 6679 16 2
255 3255 16 2
255 1745 0 1
255 1745 0 1
255 1741 0 1
255 1742 0 1
255 8182 16 2
255 1740 0 1
255 1739 0 1
255 3238 1 3
255 8546 1 3
255 1739 0 1
255 1744 0 0
255 1739 0 1
255 6469 16 2
255 1742 0 1
255 8106 16 2
255 1739 0 1
255 2118 16 2
255 3242 16 2
255 6815 16 2
255 1748 1 3
705 6866 2 0
705 60 2 0
705 60 2 0
705 60 2 0
705 60 2 0
705 60 2 2
705 60 2 0
705 4973 2 0
705 4048 2 3
705 4973 2 0
705 60 2 0
705 60 2 1
705 60 2 1
705 60 2 1
705 4746 2 1
705 5198 2 1
705 60 2 1
705 60 2 0
705 60 2 2
705 60 2 2
705 2923 2 2
705 60 2 0
705 5239 2 2
705 60 2 1
705 60 2 1
705 8097 2 1
705 60 2 2
705 60 2 1
705 60 2 2
705 60 2 1
705 6929 2 1
705 8097 2 1
705 60 2 1
705 60 2 2
705 60 2 0
705 60 2 2
705 60 2 1
705 60 2 1
705 4048 2 1
705 6521 2 2
705 60 2 1
705 60 2 1
705 6097 2 3
705 60 2 1
705 60 2 3
705 60 2 0
705 60 2 1
705 4048 2 2
705 4048 2 1
705 60 2 2
705 6097 2 2
705 5685 2 3
705 5239 2 1
705 4973 2 3
705 60 2 1
705 4973 2 0
705 60 2 0
705 1954 2 1
705 60 2 2
705 2194 2 3
705 8227 2 1
705 4746 2 0
705 1954 2 0
705 5685 2 0
705 5239 2 0
705 60 2 1
705 4973 2 1
705 60 2 1
705 60 2 0
705 60 2 2
705 60 2 0
705 4746 2 2
705 4048 2 3
705 60 2 0
705 60 2 1
705 60 2 1
705 60 2 3
705 7227 2 1
705 5877 2 0
705 60 2 0
705 60 2 2
705 4973 2 0
705 4427 2 0
705 60 2 0
705 60 2 0
705 8097 2 0
705 4209 2 3
705 5877 2 1
705 6097 2 2
705 4973 2 3
705 60 2 0
705 4973 2 2
705 60 2 1
705 4048 2 0
705 60 2 0
705 2817 2 2
705 60 2 2
705 4209 2 0
705 60 2 0
705 60 2 1
705 60 2 0
705 60 2 1
705 2817 2 1
705 60 2 0
705 7805 2 0
705 60 2 2
705 60 2 0
705 6097 2 0
705 5239 2 0
705 6097 2 3
705 60 2 0
705 60 2 2
705 60 2 0
705 60 2 0
705 8097 2 0
705 4510 2 0
705 6097 2 1
705 60 2 0
705 60 2 2
705 60 2 0
705 2817 2 1
705 60 2 1
705 2924 2 0
705 2817 2 2
705 5144 2 1
705 7312 2 1
705 60 2 0
705 4048 2 2
705 5239 2 1
705 8097 2 3
705 8097 2 0
705 60 2 1
705 60 2 0
705 60 2 2
705 60 2 2
705 5239 2 1
705 4973 2 0
705 60 2 1
705 5240 2 0
705 60 2 0
705 60 2 0
705 8097 2 1
705 60 2 1
705 5240 2 0
705 60 2 0
705 60 2 1
705 60 2 0
705 60 2 3
705 4048 2 1
705 8097 2 1
705 4764 2 0
705 6521 2 0
705 60 2 0
705 60 2 1
705 4048 2 1
705 60 2 0
705 5240 2 1
705 60 2 0
705 6097 2 1
705 3684 2 3
705 60 2 1
705 60 2 2
705 5239 2 1
705 60 2 1
705 60 2 0
705 5198 2 0
705 4973 2 2
705 60 2 0
705 8097 2 2
705 60 2 0
705 4973 2 2
705 60 2 1
705 8097 2 0
705 4973 2 1
705 60 2 2
705 60 2 1
705 5490 2 3
705 60 2 1
705 60 2 1
705 3683 2 1
845 8380 0 0
845 7109 0 0
845 5465 0 0
845 1741 0 0
845 4319 0 0
845 4324 0 0
845 7110 0 0
845 4320 0 0
845 1740 0 0
845 7110 0 0
845 8379 0 0
845 8385 0 0
845 1743 0 0
845 4320 0 0
845 5466 0 0
845 8379 0 0
845 1744 0 0
845 4321 0 0
845 4320 0 0
845 5466 0 0
845 5462 0 0
845 7107 0 1
845 5462 0 0
845 1742 0 0
845 8379 0 0
845 7106 0 0
845 8385 0 0
845 7106 0 0
845 4322 0 0
845 4319 0 0
845 4321 0 0
845 7108 0 2
845 8380 0 0
845 1745 0 0
845 1741 0 0
845 5462 0 0
845 7107 0 0
845 7111 0 0
845 5466 0 0
845 8383 0 0
845 5468 0 0
845 4319 0 0
845 5462 0 0
845 5468 0 0
845 8381 0 0
845 4323 0 0
845 1742 0 0
845 5463 0 0
845 8380 0 0
845 1741 0 0
845 7106 0 0
845 8382 0 0
845 5462 0 0
845 1745 0 0
845 1740 0 1
845 5462 0 0
845 8383 0 0
845 8385 0 0
845 4322 0 0
845 1743 0 0
845 7106 0 0
845 7110 0 0
845 4319 0 0
845 8379 0 0
845 7106 0 0
845 4323 0 0
845 1744 0 0
845 1744 0 0
845 8379 0 0
845 1740 0 0
845 1744 0 0
845 1740 0 0
845 4324 0 0
845 7112 0 0
845 8384 0 0
845 5466 0 0
845 8382 3 3
845 1744 0 0
845 8382 0 0
845 8381 0 0
845 1744 0 0
845 1743 0 0
845 1741 0 0
845 8383 0 0
845 4323 0 0
845 4325 0 0
845 1743 0 0
845 5462 0 0
845 8379 0 0
845 5462 0 0
845 1741 0 0
845 4321 0 0
845 1743 0 0
845 8379 3 3
845 4319 0 0
845 1743 0 0
845 1744 0 0
845 1742 0 0
845 1745 0 0
845 7108 0 0
845 8379 0 0
845 4319 0 0
845 4319 0 0
845 7109 0 0
845 5468 0 0
845 1741 0 0
845 1741 0 0
845 7110 0 0
845 1740 0 0
845 4322 0 0
845 4322 0 0
845 8382 0 0
845 7107 0 0
845 8384 0 0
845 4319 0 0
845 1743 0 0
845 5464 0 0
845 7108 0 0
845 7106 0 0
845 8381 0 0
845 7109 0 0
845 4320 0 0
845 8385 0 0
845 7106 0 0
845 8379 0 0
845 1740 0 0
845 1739 0 0
845 1745 0 0
845 1741 0 0
845 8385 0 0
845 8382 0 0
845 8384 0 1
845 8383 0 0
845 1744 0 0
845 5464 3 3
845 1743 0 0
845 5463 0 0
845 1744 0 0
845 1740 0 0
845 4319 0 0
845 4322 0 0
845 8384 0 0
845 1743 0 0
845 7112 0 0
845 7106 0 0
845 1741 0 0
845 8380 0 0
845 8379 0 0
845 8382 0 0
845 1741 0 0
845 8384 0 0
845 4325 0 0
845 5462 0 0
845 1743 0 0
845 8384 0 0
845 8379 0 0
845 5462 0 0
845 4319 0 0
845 4321 0 0
845 1742 0 0
845 1743 0 0
845 1741 0 0
845 1740 0 1
845 7112 0 0
845 5462 0 0
845 5466 0 2
845 8384 0 0
845 1745 0 0
845 1742 0 0
845 1745 0 0
845 4320 0 0
845 8379 0 0
845 8382 0 0
845 8380 0 0
845 1744 0 0
845 1745 0 2
845 1745 0 0
845 7111 0 0
845 8383 0 0
845 1744 0 0
845 4325 0 0
845 8385 0 0
845 8384 0 0
845 7111 0 0
845 7109 0 0
845 1742 0 0
845 1742 0 0
845 7112 0 0
845 1743 0 0
845 8382 0 2
845 7108 0 0
845 8379 0 0
845 4325 0 0
845 1740 0 0
845 7112 0 0
845 4324 0 0
845 1742 0 0
845 1743 0 0
845 8384 0 0
845 1743 0 0
845 5465 0 0
845 5467 0 2
845 5464 0 0
845 8381 0 0
845 1744 0 0
845 1741 0 0
845 4319 0 1
845 1743 0 0
845 4321 0 0
845 5467 0 0
845 1742 0 0
845 4319 0 0
845 4319 0 0
845 1740 0 0
845 4320 0 1
845 8383 0 1
845 7111 0 0
845 1745 0 0
845 1740 0 0
845 1740 0 0
845 5462 0 0
845 5463 0 0
845 5462 3 3
845 1745 0 0
845 4321 0 0
845 1745 0 0
845 4324 0 0
845 1742 0 0
845 1744 0 0
845 8384 0 0
845 4323 0 0
845 4319 0 0
845 7109 0 0
845 7106 0 0
845 8379 0 0
845 4323 0 0
845 8380 0 0
845 1743 0 0
845 5468 0 0
845 7109 0 0
845 7112 0 0
845 7109 0 0
845 8379 0 0
845 1742 0 0
845 4319 0 0
845 8379 0 0
845 1741 0 0
845 1740 0 0
845 7108 0 0
845 8385 0 0
845 7108 0 0
845 7110 0 0
845 1742 0 0
845 5464 0 2
845 7111 0 0
845 5462 0 0
845 7108 0 0
845 7106 0 1
845 1740 0 0
845 1740 0 0
845 4319 0 0
845 8379 0 0
845 4321 0 0
845 7106 0 0
845 7106 0 0
845 4319 0 0
845 8384 0 0
845 1745 0 0
845 8385 0 0
845 8380 0 0
845 8379 0 0
845 5462 0 0
845 8379 0 0
845 4320 0 0
845 1740 0 0
845 4324 0 0
845 5468 0 0
920 1741 0 1
920 1745 0 1
920 1740 0 1
920 1743 0 0
920 1744 0 1
920 1744 0 2
920 1744 0 1
920 1743 0 1
920 1742 0 3
920 1741 0 1
920 1744 0 1
920 1742 0 1
920 1744 0 1
920 1744 0 0
920 1745 0 0
920 1740 0 1
920 1743 0 1
920 1743 0 1
920 1741 0 1
920 1742 0 1
920 1745 0 3
920 1741 0 0
920 1744 0 1
920 1740 0 1
920 1743 0 1
920 8167 0 1
920 2493 0 1
920 1741 0 0
920 1745 0 1
920 1741 0 1
920 1742 0 6
920 1745 0 1
920 1740 0 0
920 1744 0 1
920 1744 0 1
920 1742 0 3
920 1745 0 4
920 2488 0 0
920 1744 0 1
920 1745 0 1
920 1745 0 3
920 1741 0 1
920 1740 0 1
920 1742 0 1
920 1741 0 1
920 1745 0 1
920 1743 0 1
920 1741 0 1
920 1742 0 6
920 1743 0 3
920 1741 0 1
920 1743 0 1
920 1741 0 0
920 1744 0 0
920 1740 0 0
920 1742 0 0
920 1744 0 1
920 1745 0 1
920 1740 0 0
920 1745 0 1
920 1742 0 1
920 1740 0 1
920 1740 0 0
920 1742 0 1
920 1742 0 0
920 1743 0 1
920 1744 0 1
920 1741 0 1
920 1743 0 1
920 1742 0 6
920 1740 0 0
920 1741 0 6
920 1745 0 7
920 1743 0 0
920 7109 0 1
920 1744 0 1
920 1740 0 0
920 1740 0 0
920 1745 0 1
920 1741 0 3
920 1743 0 1
920 1743 0 1
920 6889 0 1
920 1743 0 1
920 1742 0 0
920 1743 0 1
920 7107 0 1
920 1745 0 1
920 1741 0 1
920 1744 0 1
920 2489 0 1
920 1742 0 2
920 1745 0 0
920 1741 0 0
920 1743 0 1
920 1745 0 1
920 1742 0 1
920 3598 0 1
920 1744 0 0
920 1745 0 0
920 1741 0 1
920 1742 0 1
920 1742 0 1
920 1741 0 1
920 1741 0 1
920 1745 0 1
920 1743 0 7
920 1740 0 1
920 1743 0 1
920 1740 0 0
920 5564 0 1
920 1744 0 1
920 1745 0 0
920 1740 0 1
920 1744 0 0
920 1743 0 0
920 1741 0 4
920 1743 0 1
920 1741 0 1
920 1743 0 4
920 1742 0 7
920 1743 0 1
920 1741 0 6
920 1742 0 0
920 2492 0 1
920 1745 0 1
920 1741 0 1
920 1740 0 1
920 1742 0 0
920 1740 0 1
920 1742 0 1
920 1745 0 0
920 1743 0 0
920 1742 0 1
920 1745 0 1
920 5565 0 0
920 1745 0 7
920 1745 0 0
920 1743 0 1
920 7106 0 3
920 1741 0 1
920 1742 0 1
920 1743 0 0
920 1742 0 1
920 1744 0 1
920 1741 0 1
920 1741 0 1
920 1744 0 1
920 1742 0 0
920 1744 0 1
920 1740 0 1
920 1745 0 1
920 1741 0 1
920 1745 0 1
920 1744 0 0
920 1743 0 1
920 1745 0 1
920 1744 0 1
920 8170 0 1
920 1740 0 1
920 3597 0 1
920 1745 0 7
920 1744 0 0
920 1744 0 1
920 1742 0 1
920 1740 0 2
920 1742 0 1
920 1743 0 1
920 1743 0 1
920 1741 0 0
920 1740 0 1
920 1744 0 1
920 1744 0 0
920 1744 0 0
920 1742 0 1
920 1742 0 1
920 5566 0 1
920 1743 0 0
920 1744 0 1
920 1742 0 1
920 1743 0 3
920 1740 0 1
920 1740 0 1
920 1741 0 1
920 1745 0 0
920 1741 0 1
920 1743 0 3
920 1740 0 1
920 1744 0 7
920 1743 0 1
920 1745 0 0
920 1741 0 1
920 6891 0 1
920 1741 0 1
920 5562 0 1
920 1741 0 1
920 1740 0 0
920 1744 0 1
920 1740 0 3
920 1743 0 1
920 1745 0 1
920 1744 0 1
920 1744 0 1
920 1745 0 1
920 1742 0 7
920 1742 0 6
920 1743 0 1
920 1740 0 0
920 1740 0 0
920 1740 0 0
920 5562 0 1
920 1744 0 1
920 1743 0 1
920 2494 0 1
920 1741 0 1
920 1742 0 5
920 1742 0 4
920 1740 0 1
920 1745 0 1
920 1745 0 1
920 1742 0 0
920 1741 0 0
920 1744 0 0
920 1741 0 6
920 1740 0 3
920 1745 0 1
920 1745 0 1
920 1743 0 1
920 1743 0 1
920 1745 0 1
920 1742 0 1
920 1743 0 1
920 1745 0 1
920 1740 0 1
920 1743 0 1
920 1742 0 1
920 1745 0 1
920 1745 0 1
920 6890 0 1
920 1745 0 1
920 1742 0 1
920 1744 0 1
920 1745 0 1
920 3599 0 1
920 1745 0 1
920 1744 0 1
920 1742 0 1
920 1743 0 0
920 1743 0 0
920 1744 0 1
920 1741 0 1
920 1744 0 1
920 1741 0 0
920 1741 0 7
920 1742 0 1
920 1743 0 2
920 1741 0 0
920 1744 0 1
920 5564 0 1
920 8168 10 8
920 1743 0 0
920 1743 0 1
920 1742 0 1
920 1741 0 1
920 1745 0 1
920 1740 0 0
920 1740 0 0
920 1743 0 1
920 6892 0 2
920 1740 0 0
920 1740 0 1
920 1744 0 1
920 1741 0 1
920 1740 0 1
920 1742 0 1
920 1743 0 0
920 1743 0 1
920 1743 0 0
920 1741 0 1
920 1741 0 1
920 1740 0 1
920 1743 0 7
920 1742 0 1
920 1743 0 1
920 1745 0 1
920 1744 0 1
920 1740 0 3
920 1740 0 1
920 1744 0 1
920 1741 0 1
920 1743 0 1
920 1744 0 1
920 1745 0 3
920 5561 0 1
920 1741 0 1
920 1741 0 0
920 1740 0 0
920 1743 0 0
920 1745 0 1
920 1744 0 3
920 1745 0 1
920 1740 0 1
920 1744 0 2
920 1744 0 6
920 1741 0 1
920 1742 0 1
920 1744 0 1
920 1745 0 1
920 1743 0 1
920 1743 0 2
920 1744 0 1
920 1743 0 1
920 1745 0 4
920 1745 0 1
920 1744 0 1
920 1740 0 1
920 1741 0 0
920 1745 0 1
920 1743 0 1
920 1743 0 0
920 1740 0 0
920 8171 0 1
920 1743 0 1
920 5563 0 1
920 1743 0 0
920 1741 0 7
920 1741 0 0
920 1741 0 1
920 1742 0 1
920 1743 0 1
920 1745 0 1
920 1741 0 1
920 1743 0 1
920 1744 0 0
920 1745 0 1
920 1745 0 1
920 6893 0 1
920 1742 0 7
920 1740 0 1
920 1745 0 1
920 1742 0 1
920 1740 0 0
920 1741 0 1
920 1740 0 1
920 1742 0 1
920 1745 0 1
920 1745 0 0
920 5567 0 1
920 1743 0 1
920 1741 0 1
920 8165 0 1
920 2491 0 1
920 1740 0 0
920 1745 0 1
920 1744 0 7
920 1745 0 1
920 1742 0 1
920 1740 0 0
920 1742 0 0
920 1742 0 1
920 1741 0 3
920 1741 0 1
920 1743 0 0
920 1741 0 1
920 5561 0 6
920 1742 0 1
920 1742 0 1
920 1745 0 0
920 1740 0 1
920 1744 0 1
920 1742 0 3
920 1742 0 3
920 1740 0 1
920 1744 0 0
920 1742 0 1
920 1743 0 1
920 1742 0 1
920 1742 0 1
920 1745 0 1
920 1742 0 0
920 1740 0 1
920 1744 0 1
920 1744 0 1
920 1741 0 1
920 1743 0 3
920 1740 0 0
920 1745 0 1
920 1740 0 1
920 1740 0 2
920 1743 0 1
920 1741 0 1
920 1742 0 1
920 1741 0 1
920 1742 0 1
920 5567 0 1
920 1745 0 2
920 1743 0 1
920 1744 0 0
920 1741 0 1
920 1745 0 1
920 1745 0 3
920 1744 0 1
920 1742 0 7
920 1742 0 1
920 1740 0 1
920 1745 0 1
920 1742 0 1
920 1740 0 1
920 1744 0 1
920 1741 0 1
920 1745 0 1
920 1745 0 0
920 1743 0 6
920 1741 0 2
920 1743 0 1
920 1741 0 1
920 1740 0 1
920 1741 0 1
920 1745 0 1
920 1742 0 0
920 1744 0 0
920 1740 0 0
920 1740 0 1
920 1744 0 1
920 2490 0 1
920 1745 0 1
920 1744 0 2
920 1745 0 0
920 1740 0 1
920 1740 0 1
920 5563 0 1
920 1741 0 1
920 1744 0 1
920 1742 0 1
920 1740 0 3
920 1744 0 1
920 1745 0 1
920 1742 0 1
920 1742 0 1
920 1742 0 1
920 6888 0 2
920 1740 0 0
920 1741 0 0
920 1744 0 1
920 1745 0 0
920 1741 0 7
920 1743 0 1
920 1744 0 1
920 1743 0 4
920 8166 0 1
920 1740 0 1
920 1742 0 1
920 1741 0 0
920 8169 0 1
920 1740 0 1
920 1743 0 1
920 1740 0 0
920 1742 0 1
920 1745 0 1
920 1740 0 3
920 3600 0 1
920 1741 0 1
920 1744 0 1
920 1743 0 1
920 1742 0 1
920 1742 0 0
920 1745 0 0
920 1742 0 1
920 1744 0 0
920 1741 0 1
920 1741 0 1
920 1744 0 1
920 1740 0 6
920 1741 0 1
920 1741 0 1
920 1741 0 0
920 1741 0 1
920 1743 0 1
920 1743 0 1
920 1740 0 1
920 1745 0 1
920 1743 0 1
920 1744 0 1
920 1739 0 1
920 1744 0 1
920 1744 0 1
920 1744 0 1
920 1745 0 1
920 1744 0 0
920 1740 0 1
920 1743 0 1
920 5565 0 3
920 1745 0 1
920 1741 0 1
920 1744 0 1
920 1740 0 4
920 1744 0 1
920 1744 0 1
920 1740 0 1
920 1743 0 1
920 1741 0 3
920 1740 0 1
920 1741 0 1
920 1742 0 1
920 1743 0 1
920 1741 0 6
920 1744 0 0
920 1740 0 3
920 1742 0 6
920 1743 0 0
920 1743 0 1
920 1740 0 0
920 1740 0 1
920 1744 0 1
920 1743 0 1
920 1741 0 7
920 1742 0 1
920 1742 0 2
920 1745 0 1
920 1742 0 1
920 1744 0 6
920 1740 0 7
920 1744 0 0
920 1744 0 1
920 1745 0 1
920 1742 0 1
920 1741 0 7
920 1742 0 0
920 6894 0 1
920 1740 0 1
920 1745 0 0
920 1742 0 0
920 1744 0 1
920 1741 0 6
920 1740 0 1
920 1740 0 1
920 1740 0 1
920 1740 0 1
920 1743 0 6
920 1744 0 6
948 231 2 5
948 1139 2 5
948 231 2 5
948 231 2 5
948 231 2 5
948 231 2 5
948 119 2 2
948 231 2 5
948 231 2 5
948 60 2 5
948 231 2 5
948 60 2 0
948 231 2 4
948 60 2 2
948 60 2 5
948 119 2 4
948 119 2 5
948 60 2 5
948 231 2 0
948 231 2 5
948 60 2 5
948 113 2 5
948 637 2 5
948 231 2 5
948 231 2 5
948 90 2 2
948 60 2 5
948 60 2 5
948 60 2 5
948 231 2 1
948 231 2 5
948 119 2 2
948 60 2 5
948 60 2 5
948 60 2 5
948 873 2 3
948 231 2 5
948 60 2 2
948 231 2 2
948 60 2 2
948 119 2 0
948 60 2 5
948 60 2 0
948 231 2 5
948 60 2 5
948 231 2 5
948 231 2 5
948 507 2 5
948 119 2 2
948 60 2 5
948 730 2 5
948 60 2 5
948 60 2 0
948 60 2 0
948 60 2 5
948 60 2 5
948 231 2 0
948 60 2 5
948 60 2 5
948 114 2 5
948 231 2 5
948 231 2 5
948 60 2 2
948 60 2 5
948 1397 2 5
948 231 2 5
948 447 2 5
948 60 2 4
948 60 2 5
948 119 2 5
948 60 2 5
948 60 2 2
948 231 2 1
948 231 2 0
948 231 2 5
948 643 2 5
948 447 2 0
948 858 2 4
948 231 2 5
948 60 2 2
948 231 2 4
948 119 2 2
948 473 2 2
948 231 2 2
948 452 2 0
948 231 2 5
948 231 2 2
948 119 2 5
948 231 2 4
948 231 2 5
